CO,Vict num,Tot vic,Tot susp,V sex,V race,V age,Crm Stat,VO_1,VO_2,VO_3,VO_4,Inc MO,Inc day,Inc YR,Week day,Death YR,Means of Death,Loc,PE,Spec Circ
13,1.0,1.0,1.0,2.0,H,24,1,2,,,,8,15,2018,4.0,2018.0,6,24,99,0.0
15,1.0,1.0,1.0,1.0,W,63,1,1,,,,6,4,2018,2.0,2018.0,1,24,99,999.0
15,5.0,5.0,1.0,2.0,H,45,1,2,,,,9,12,2018,4.0,2018.0,1,07,46,999.0
15,1.0,1.0,1.0,1.0,H,59,1,22,,,,10,9,2018,3.0,2018.0,7,24,62,999.0
15,1.0,1.0,1.0,2.0,H,24,1,23,,,,5,22,2018,3.0,2018.0,1,02,45,0.0
15,1.0,1.0,1.0,2.0,H,33,1,2,,,,9,22,2018,7.0,2018.0,8,03,62,999.0
15,1.0,1.0,1.0,2.0,H,20,1,23,,,,1,28,2018,1.0,2018.0,6,00,99,0.0
16,1.0,1.0,1.0,1.0,H,30,1,22,,,,4,6,2018,6.0,2018.0,7,19,45,0.0
17,1.0,1.0,1.0,2.0,W,51,1,2,,,,6,9,2018,7.0,2018.0,25,24,70,0.0
17,1.0,2.0,1.0,2.0,W,37,1,2,,,,7,24,2018,3.0,2018.0,4,13,70,0.0
19,1.0,1.0,1.0,2.0,H,29,1,2,,,,2,25,2018,1.0,2018.0,2,24,62,140.0
19,1.0,1.0,1.0,1.0,H,17,1,22,,,,4,18,2018,4.0,2018.0,6,99,40,999.0
19,1.0,1.0,1.0,2.0,B,50,1,23,,,,4,19,2018,5.0,2018.0,6,06,62,999.0
19,1.0,1.0,1.0,2.0,H,29,1,2,,,,4,21,2018,7.0,2018.0,2,24,62,999.0
19,1.0,1.0,1.0,2.0,W,21,1,23,,,,4,27,2018,6.0,2018.0,2,19,62,999.0
19,1.0,1.0,1.0,1.0,H,75,1,1,,,,8,1,2018,4.0,2018.0,2,24,99,999.0
19,1.0,1.0,1.0,2.0,W,58,1,2,,,,12,17,2018,2.0,2018.0,6,24,70,0.0
19,1.0,1.0,1.0,2.0,S,34,1,2,,,,7,24,2018,3.0,2018.0,8,15,99,0.0
19,1.0,1.0,1.0,2.0,A,73,1,2,,,,2,16,2018,6.0,2018.0,2,24,62,0.0
19,1.0,1.0,1.0,2.0,H,41,1,2,,,,8,3,2018,6.0,2018.0,2,24,99,999.0
19,1.0,1.0,1.0,2.0,H,42,1,25,,,,4,11,2018,4.0,2018.0,2,15,26,999.0
19,1.0,1.0,1.0,2.0,H,34,1,23,,,,12,16,2018,1.0,2018.0,2,02,70,0.0
19,1.0,3.0,1.0,2.0,W,47,1,2,,,,1,5,2018,6.0,2018.0,2,24,62,140.0
19,1.0,1.0,1.0,1.0,H,63,1,1,,,,7,10,2018,3.0,2018.0,1,24,99,999.0
19,1.0,1.0,1.0,2.0,H,37,1,2,,,,8,29,2018,4.0,2018.0,2,02,26,999.0
19,2.0,2.0,1.0,1.0,H,37,1,22,,,,7,31,2018,3.0,2018.0,2,16,99,999.0
19,1.0,1.0,1.0,2.0,H,33,1,4,,,,1,28,2018,1.0,2018.0,7,24,62,0.0
19,1.0,1.0,1.0,1.0,H,20,1,22,,,,3,5,2018,2.0,2018.0,2,06,62,0.0
19,1.0,1.0,1.0,2.0,O,59,1,2,,,,7,9,2018,2.0,2018.0,3,24,62,0.0
19,1.0,1.0,1.0,1.0,W,61,1,1,,,,8,9,2018,5.0,2018.0,2,24,62,0.0
19,1.0,1.0,1.0,2.0,H,30,1,23,,,,11,22,2018,5.0,2018.0,7,02,62,0.0
19,1.0,1.0,1.0,1.0,B,41,1,22,,,,1,1,2018,2.0,2018.0,6,02,62,0.0
19,1.0,1.0,1.0,2.0,H,30,1,4,,,,3,16,2018,6.0,2018.0,2,16,62,0.0
19,1.0,1.0,1.0,2.0,B,29,1,23,,,,6,2,2018,7.0,2018.0,2,16,62,0.0
19,1.0,1.0,1.0,2.0,B,32,1,23,,,,7,16,2018,2.0,2018.0,2,02,62,0.0
19,1.0,1.0,1.0,2.0,W,65,1,2,,,,5,7,2018,2.0,2018.0,2,24,62,0.0
19,1.0,1.0,1.0,1.0,W,68,1,1,,,,8,7,2018,3.0,2018.0,7,24,62,0.0
19,1.0,1.0,1.0,2.0,W,60,1,4,,,,9,20,2018,5.0,2018.0,6,16,62,0.0
19,1.0,1.0,1.0,2.0,B,26,1,29,,,,10,17,2018,4.0,2018.0,2,16,62,0.0
19,1.0,2.0,1.0,2.0,W,41,1,4,,,,11,11,2018,1.0,2018.0,4,24,62,0.0
19,2.0,2.0,2.0,2.0,B,16,1,23,21.0,,,11,17,2018,7.0,2018.0,2,02,62,0.0
19,2.0,2.0,1.0,2.0,B,32,1,23,,,,11,18,2018,1.0,2018.0,2,24,62,0.0
19,1.0,1.0,1.0,2.0,H,58,1,23,,,,12,9,2018,1.0,2018.0,2,02,62,0.0
19,1.0,1.0,1.0,2.0,H,29,1,23,,,,12,18,2018,3.0,2018.0,2,02,62,0.0
19,1.0,1.0,1.0,2.0,W,25,1,23,,,,2,23,2018,6.0,2018.0,7,00,62,0.0
19,1.0,1.0,1.0,1.0,H,36,1,22,,,,4,3,2018,3.0,2018.0,2,06,45,0.0
19,1.0,1.0,1.0,2.0,B,40,1,2,,,,10,26,2018,6.0,2018.0,6,24,70,0.0
19,1.0,2.0,1.0,2.0,H,33,1,2,,,,12,5,2018,4.0,2018.0,11,02,62,140.0
19,1.0,1.0,1.0,2.0,W,48,1,23,,,,10,18,2018,5.0,2018.0,7,24,62,0.0
19,1.0,1.0,1.0,2.0,W,60,1,2,,,,10,6,2018,7.0,2018.0,4,24,62,0.0
19,1.0,2.0,1.0,2.0,W,48,1,2,,,,7,11,2018,4.0,2018.0,2,02,62,0.0
19,1.0,1.0,1.0,2.0,A,29,1,23,,,,10,2,2018,3.0,2018.0,11,02,62,0.0
19,1.0,1.0,1.0,2.0,P,68,1,2,,,,10,5,2018,6.0,2018.0,2,24,62,0.0
21,1.0,1.0,1.0,2.0,H,31,1,2,,,,2,12,2018,2.0,2018.0,7,02,99,0.0
21,1.0,1.0,1.0,2.0,W,91,1,2,,,,7,24,2018,3.0,2018.0,2,02,26,999.0
23,1.0,1.0,1.0,2.0,W,22,1,23,,,,2,4,2018,1.0,2018.0,2,16,26,140.0
23,4.0,7.0,1.0,2.0,W,38,1,29,,,,3,26,2018,2.0,2018.0,15,99,26,0.0
30,1.0,1.0,1.0,2.0,W,49,1,2,,,,3,5,2018,2.0,2018.0,6,03,99,0.0
30,1.0,1.0,1.0,2.0,W,40,1,23,,,,6,27,2018,4.0,2018.0,7,13,62,0.0
30,1.0,1.0,1.0,2.0,A,92,1,2,,,,11,4,2018,1.0,2018.0,6,02,26,999.0
30,1.0,1.0,1.0,2.0,W,73,1,2,,,,10,23,2018,3.0,2018.0,2,24,99,999.0
30,1.0,1.0,1.0,2.0,W,54,1,2,,,,3,14,2018,4.0,2018.0,2,13,62,140.0
30,1.0,1.0,1.0,2.0,B,55,1,23,,,,10,16,2018,3.0,2018.0,0,01,70,0.0
31,1.0,1.0,1.0,1.0,W,18,1,22,,,,1,6,2018,7.0,2018.0,6,03,99,0.0
33,1.0,1.0,1.0,2.0,W,47,1,23,,,,3,31,2018,7.0,2018.0,6,24,62,140.0
33,1.0,1.0,1.0,2.0,H,21,1,23,,,,2,20,2018,3.0,2018.0,2,02,99,0.0
33,1.0,1.0,1.0,2.0,B,43,1,2,,,,7,27,2018,6.0,2018.0,6,06,45,999.0
33,1.0,1.0,1.0,1.0,H,41,1,1,,,,7,2,2018,2.0,2018.0,2,02,62,0.0
33,1.0,1.0,1.0,2.0,H,24,1,2,,,,1,25,2018,5.0,2018.0,2,24,99,0.0
33,1.0,1.0,1.0,1.0,W,41,1,22,,,,2,23,2018,6.0,2018.0,2,24,45,999.0
33,1.0,1.0,1.0,1.0,B,55,1,22,,,,4,7,2018,7.0,2018.0,0,02,99,999.0
33,1.0,1.0,1.0,2.0,B,25,1,23,,,,2,9,2018,6.0,2018.0,6,24,99,0.0
33,1.0,1.0,1.0,2.0,B,25,1,23,,,,3,17,2018,7.0,2018.0,11,24,99,140.0
33,1.0,1.0,1.0,2.0,B,32,1,2,,,,3,19,2018,2.0,2018.0,6,24,99,999.0
33,1.0,1.0,1.0,2.0,W,81,1,2,,,,12,20,2018,5.0,2018.0,2,24,99,999.0
34,1.0,1.0,1.0,2.0,H,37,1,23,,,,10,31,2018,4.0,2018.0,2,04,62,0.0
34,1.0,1.0,1.0,2.0,W,28,1,23,,,,11,21,2018,4.0,2018.0,8,24,62,0.0
34,1.0,1.0,1.0,2.0,W,61,1,2,,,,1,7,2018,1.0,2018.0,7,02,62,0.0
34,1.0,1.0,1.0,2.0,C,63,1,2,,,,3,30,2018,6.0,2018.0,2,13,62,0.0
34,1.0,1.0,1.0,2.0,H,26,1,23,,,,10,16,2018,3.0,2018.0,0,13,62,0.0
34,1.0,1.0,1.0,2.0,A,31,1,4,,,,12,15,2018,7.0,2018.0,1,15,60,0.0
36,1.0,1.0,1.0,2.0,B,27,1,23,,,,4,7,2018,7.0,2018.0,2,24,62,0.0
36,1.0,1.0,1.0,1.0,W,33,1,22,,,,10,27,2018,7.0,2018.0,6,24,62,0.0
36,1.0,1.0,1.0,1.0,W,64,1,22,,,,2,19,2018,2.0,2018.0,6,24,62,0.0
36,1.0,1.0,1.0,2.0,H,58,1,2,,,,11,30,2018,6.0,2018.0,1,02,62,0.0
36,1.0,1.0,1.0,2.0,O,48,1,23,,,,6,11,2018,2.0,2018.0,8,02,62,0.0
36,1.0,1.0,1.0,2.0,W,31,1,23,,,,2,13,2018,3.0,2018.0,2,02,62,0.0
36,1.0,1.0,1.0,2.0,W,27,1,23,,,,8,7,2018,3.0,2018.0,7,16,62,0.0
36,1.0,2.0,1.0,2.0,W,37,1,23,,,,8,24,2018,6.0,2018.0,2,02,62,0.0
36,1.0,1.0,1.0,1.0,B,49,1,29,,,,11,1,2018,5.0,2018.0,2,02,62,0.0
36,1.0,1.0,1.0,1.0,B,30,1,22,,,,3,19,2018,2.0,2018.0,6,24,62,0.0
36,1.0,1.0,1.0,2.0,A,76,1,2,,,,4,22,2018,1.0,2018.0,2,24,62,0.0
36,1.0,1.0,1.0,2.0,W,49,1,23,,,,6,3,2018,1.0,2018.0,2,02,62,0.0
36,1.0,1.0,1.0,2.0,W,23,1,23,,,,5,21,2018,2.0,2018.0,2,19,62,0.0
37,1.0,1.0,1.0,2.0,I,22,1,23,,,,1,3,2018,4.0,2018.0,2,03,26,0.0
37,1.0,1.0,1.0,2.0,H,39,1,2,,,,9,19,2018,4.0,2018.0,0,19,45,0.0
37,1.0,1.0,1.0,2.0,H,20,1,23,,,,11,1,2018,5.0,2018.0,2,06,45,0.0
37,1.0,1.0,1.0,1.0,W,82,1,1,,,,8,29,2018,4.0,2018.0,2,24,62,0.0
37,1.0,1.0,1.0,2.0,A,51,1,2,,,,12,29,2018,7.0,2018.0,4,24,62,0.0
37,1.0,1.0,1.0,2.0,O,79,1,2,,,,3,6,2018,3.0,2018.0,2,02,26,0.0
37,1.0,2.0,1.0,2.0,H,39,1,23,,,,2,2,2018,6.0,2018.0,1,02,99,0.0
37,1.0,2.0,1.0,2.0,H,30,1,25,,,,8,9,2018,5.0,2018.0,6,02,62,0.0
37,1.0,1.0,1.0,1.0,B,28,1,29,,,,1,1,2018,2.0,2018.0,6,02,62,0.0
37,1.0,1.0,1.0,1.0,W,64,1,1,,,,1,13,2018,7.0,2018.0,7,02,62,0.0
37,1.0,1.0,1.0,2.0,H,29,1,23,,,,1,13,2018,7.0,2018.0,6,16,62,180.0
37,1.0,1.0,1.0,1.0,W,38,1,29,,,,8,4,2018,7.0,2018.0,6,02,62,0.0
37,1.0,1.0,1.0,2.0,B,20,1,23,,,,10,9,2018,3.0,2018.0,2,06,99,0.0
37,1.0,1.0,1.0,2.0,H,69,1,2,,,,2,18,2018,1.0,2018.0,3,02,62,0.0
37,1.0,1.0,1.0,2.0,W,28,1,23,,,,7,22,2018,1.0,2018.0,2,24,62,0.0
38,1.0,1.0,1.0,2.0,A,65,1,2,,,,1,19,2018,6.0,2018.0,2,16,62,140.0
38,1.0,1.0,1.0,2.0,A,37,1,2,,,,3,25,2018,1.0,2018.0,6,99,99,999.0
38,1.0,1.0,1.0,2.0,H,34,1,2,,,,6,7,2018,5.0,2018.0,2,16,62,0.0
39,1.0,1.0,1.0,1.0,B,34,1,22,,,,6,2,2018,7.0,2018.0,6,02,26,0.0
39,1.0,1.0,2.0,1.0,H,47,1,22,21.0,,,7,5,2018,5.0,2018.0,6,02,40,0.0
39,1.0,1.0,2.0,1.0,B,20,1,22,40.0,,,1,12,2018,6.0,2018.0,2,06,3,171.0
41,1.0,1.0,1.0,2.0,H,18,1,23,,,,2,22,2018,5.0,2018.0,1,03,62,0.0
41,1.0,1.0,1.0,2.0,C,68,1,2,,,,11,15,2018,5.0,2018.0,6,02,26,0.0
43,1.0,1.0,1.0,2.0,H,32,1,23,,,,2,5,2018,2.0,2018.0,3,06,62,0.0
43,1.0,1.0,1.0,2.0,A,49,1,2,,,,8,16,2018,5.0,2018.0,7,02,62,0.0
43,1.0,1.0,1.0,2.0,W,21,1,23,,,,11,18,2018,1.0,2018.0,2,03,62,0.0
45,2.0,3.0,1.0,1.0,W,69,1,1,,,,1,7,2018,1.0,2018.0,2,02,45,0.0
45,1.0,1.0,1.0,2.0,W,50,1,23,,,,8,15,2018,4.0,2018.0,0,00,99,0.0
45,1.0,1.0,1.0,2.0,W,53,1,2,,,,11,6,2018,3.0,2018.0,8,02,62,0.0
45,1.0,1.0,1.0,1.0,W,54,1,22,,,,7,22,2018,1.0,2018.0,15,16,62,0.0
48,1.0,1.0,1.0,2.0,W,22,1,23,,,,7,22,2018,1.0,2018.0,2,03,62,0.0
48,1.0,1.0,1.0,2.0,B,45,1,23,,,,7,20,2016,4.0,2016.0,11,02,62,0.0
50,1.0,1.0,1.0,2.0,W,40,1,23,,,,5,3,2018,5.0,2018.0,7,02,62,0.0
50,1.0,1.0,1.0,2.0,H,32,1,23,,,,6,6,2018,4.0,2018.0,11,24,62,0.0
50,1.0,1.0,1.0,2.0,W,47,1,2,,,,4,3,2018,3.0,2018.0,7,24,62,0.0
50,1.0,1.0,1.0,2.0,H,39,1,23,,,,11,21,2018,4.0,2018.0,6,03,62,0.0
52,1.0,1.0,1.0,2.0,W,25,1,2,,,,8,28,2018,3.0,2018.0,25,02,62,0.0
53,1.0,1.0,1.0,1.0,H,44,1,22,,,,9,25,2018,3.0,2018.0,2,24,62,0.0
54,1.0,1.0,1.0,2.0,H,31,1,2,,,,11,27,2018,3.0,2018.0,25,02,45,0.0
54,1.0,1.0,1.0,2.0,H,42,1,2,,,,5,19,2018,7.0,2018.0,2,03,62,0.0
54,1.0,1.0,1.0,1.0,H,38,1,22,,,,12,17,2018,2.0,2018.0,7,24,62,0.0
56,1.0,1.0,1.0,2.0,B,29,1,25,,,,3,17,2018,7.0,2018.0,1,07,45,0.0
56,1.0,1.0,1.0,1.0,W,26,1,22,,,,5,28,2018,2.0,2018.0,6,02,62,0.0
57,1.0,1.0,1.0,2.0,W,79,1,2,,,,3,22,2018,5.0,2018.0,2,24,26,30.0
57,1.0,1.0,1.0,1.0,W,35,1,22,,,,10,20,2018,7.0,2018.0,2,24,62,0.0
58,1.0,1.0,1.0,2.0,H,34,1,2,,,,2,12,2018,2.0,2018.0,2,02,62,0.0
58,1.0,1.0,1.0,2.0,A,34,1,2,,,,12,5,2018,4.0,2018.0,1,02,62,999.0
19,1.0,1.0,1.0,2.0,W,76,1,2,,,,1,11,2018,5.0,2018.0,2,24,62,0.0
19,1.0,1.0,1.0,2.0,C,50,1,2,,,,8,1,2018,4.0,2018.0,2,02,99,999.0
19,1.0,1.0,1.0,2.0,B,52,1,23,,,,5,27,2018,1.0,2018.0,20,02,62,0.0
19,1.0,1.0,1.0,1.0,H,78,1,1,,,,4,11,2018,4.0,2018.0,2,24,62,0.0
23,1.0,1.0,1.0,2.0,W,72,1,2,,,,3,4,2018,1.0,2018.0,1,15,99,999.0
31,1.0,1.0,1.0,2.0,B,45,1,2,,,,1,19,2018,6.0,2018.0,7,02,99,0.0
36,1.0,1.0,1.0,2.0,O,35,1,2,,,,6,21,2018,5.0,2018.0,7,24,62,0.0
1,1.0,1.0,1.0,2.0,W,44,1,2,,,,6,26,2019,4.0,2019.0,2,02,62,999.0
1,1.0,1.0,1.0,1.0,B,24,1,22,,,,3,26,2019,3.0,2019.0,2,16,99,999.0
4,1.0,2.0,1.0,2.0,I,30,1,2,,,,5,28,2019,3.0,2019.0,2,02,70,0.0
7,1.0,1.0,1.0,2.0,O,34,1,23,,,,12,3,2019,3.0,2019.0,6,02,99,140.0
7,1.0,1.0,1.0,1.0,W,45,1,1,,,,3,16,2019,7.0,2019.0,2,24,45,140.0
7,1.0,1.0,1.0,2.0,W,44,1,23,,,,1,31,2019,5.0,2019.0,8,99,99,999.0
8,1.0,1.0,1.0,2.0,W,31,1,2,,,,12,23,2018,1.0,2018.0,11,24,62,0.0
9,1.0,1.0,1.0,2.0,W,58,1,2,,,,5,2,2019,5.0,2019.0,2,13,62,0.0
9,1.0,1.0,1.0,1.0,W,71,1,22,,,,11,30,2019,7.0,2019.0,6,02,45,0.0
10,1.0,1.0,1.0,2.0,W,77,1,2,,,,3,14,2019,5.0,2019.0,2,02,99,999.0
10,1.0,1.0,1.0,2.0,H,26,1,23,,,,4,14,2019,1.0,2019.0,2,99,62,999.0
10,1.0,1.0,1.0,2.0,B,26,1,23,,,,5,4,2019,7.0,2019.0,2,02,62,999.0
10,1.0,1.0,1.0,2.0,A,78,1,2,,,,10,15,2019,3.0,2019.0,1,02,62,999.0
13,1.0,1.0,1.0,2.0,H,43,1,2,,,,2,8,2019,6.0,2019.0,2,03,99,999.0
15,1.0,1.0,1.0,2.0,H,51,1,23,,,,4,11,2019,5.0,2019.0,2,03,62,999.0
15,1.0,1.0,1.0,2.0,W,75,1,2,,,,5,8,2019,4.0,2019.0,1,24,26,999.0
15,1.0,1.0,1.0,2.0,W,57,1,2,,,,7,11,2019,5.0,2019.0,7,24,62,999.0
15,1.0,1.0,1.0,2.0,H,36,1,23,,,,7,21,2019,1.0,2019.0,2,99,62,999.0
15,1.0,1.0,1.0,1.0,W,59,1,24,,,,6,5,2019,4.0,2019.0,2,03,99,999.0
15,1.0,1.0,1.0,2.0,W,75,1,2,,,,5,8,2019,4.0,2019.0,1,02,99,999.0
19,1.0,1.0,1.0,2.0,H,41,1,2,,,,1,5,2019,7.0,2019.0,7,24,62,0.0
19,1.0,1.0,1.0,2.0,H,43,1,23,,,,2,13,2019,4.0,2019.0,2,24,70,0.0
19,1.0,1.0,1.0,1.0,W,31,1,22,,,,4,9,2019,3.0,2019.0,6,02,70,0.0
19,1.0,1.0,1.0,2.0,W,83,1,2,,,,7,20,2019,7.0,2019.0,6,24,70,0.0
19,1.0,1.0,1.0,2.0,H,52,1,2,,,,2,13,2019,4.0,2019.0,2,02,62,140.0
19,1.0,1.0,1.0,2.0,H,48,1,4,,,,2,23,2019,7.0,2019.0,6,02,62,0.0
19,1.0,1.0,1.0,2.0,A,38,1,2,,,,4,11,2019,5.0,2019.0,2,24,62,0.0
19,1.0,1.0,1.0,2.0,H,32,1,2,,,,6,22,2019,7.0,2019.0,6,02,62,0.0
19,3.0,4.0,1.0,2.0,H,44,1,23,,,,7,25,2019,5.0,2019.0,2,04,62,0.0
19,1.0,1.0,1.0,2.0,H,49,1,2,,,,8,15,2019,5.0,2019.0,2,24,62,0.0
19,1.0,1.0,1.0,2.0,A,39,1,2,,,,8,19,2019,2.0,2019.0,2,24,62,0.0
19,1.0,2.0,1.0,2.0,W,60,1,2,,,,9,11,2019,4.0,2019.0,2,24,62,0.0
19,1.0,1.0,1.0,2.0,B,32,1,23,,,,3,11,2019,2.0,2019.0,2,24,62,0.0
19,1.0,1.0,1.0,2.0,B,65,1,2,,,,6,6,2019,5.0,2019.0,6,24,62,0.0
19,1.0,1.0,1.0,1.0,B,26,1,22,,,,7,28,2019,1.0,2019.0,6,03,62,0.0
19,1.0,1.0,1.0,2.0,H,27,1,23,,,,7,18,2019,5.0,2019.0,2,16,62,0.0
19,1.0,1.0,1.0,2.0,W,34,1,23,,,,10,29,2019,3.0,2019.0,8,16,62,0.0
19,1.0,1.0,1.0,2.0,H,38,1,23,,,,1,29,2019,3.0,2019.0,25,18,62,0.0
19,1.0,1.0,1.0,2.0,H,43,1,2,,,,3,31,2019,1.0,2019.0,6,07,62,0.0
19,1.0,1.0,1.0,2.0,D,37,1,23,,,,5,7,2019,3.0,2019.0,7,24,62,0.0
19,1.0,1.0,1.0,2.0,H,46,1,23,,,,7,11,2019,5.0,2019.0,1,16,62,0.0
19,1.0,1.0,1.0,2.0,W,46,1,23,,,,12,7,2019,7.0,2019.0,7,16,62,0.0
19,1.0,1.0,1.0,2.0,W,58,1,23,,,,3,18,2019,2.0,2019.0,6,02,62,0.0
19,1.0,1.0,1.0,1.0,A,62,1,1,,,,6,6,2019,5.0,2019.0,6,24,62,0.0
19,1.0,1.0,1.0,2.0,W,45,1,2,,,,9,26,2019,5.0,2019.0,6,02,70,0.0
19,1.0,1.0,1.0,1.0,B,41,1,22,,,,3,16,2019,7.0,2019.0,6,02,45,0.0
23,1.0,1.0,1.0,2.0,W,32,1,23,,,,1,8,2019,3.0,2019.0,3,02,62,140.0
24,1.0,1.0,1.0,2.0,H,40,1,2,,,,5,18,2019,7.0,2019.0,6,00,45,999.0
29,1.0,1.0,1.0,2.0,W,63,1,2,,,,10,30,2019,4.0,2019.0,8,02,45,999.0
30,1.0,1.0,1.0,2.0,W,40,1,2,,,,9,6,2019,6.0,2019.0,2,24,70,0.0
30,1.0,1.0,1.0,2.0,W,45,1,2,,,,11,13,2016,1.0,2016.0,11,02,99,0.0
30,1.0,1.0,1.0,2.0,V,57,1,2,,,,1,1,2019,3.0,2019.0,6,24,62,0.0
30,1.0,1.0,1.0,2.0,H,26,1,2,,,,5,24,2019,6.0,2019.0,11,02,62,999.0
30,1.0,1.0,1.0,2.0,W,48,1,23,,,,5,15,2018,3.0,2018.0,14,07,99,0.0
31,1.0,1.0,1.0,2.0,W,23,1,2,,,,10,16,2019,4.0,2019.0,3,02,62,999.0
31,1.0,1.0,1.0,2.0,W,63,1,2,,,,5,11,2019,7.0,2019.0,6,02,99,999.0
33,1.0,1.0,1.0,2.0,H,24,1,23,,,,6,1,2019,7.0,2019.0,2,03,99,999.0
33,1.0,1.0,1.0,2.0,W,42,1,23,,,,9,1,2019,1.0,2019.0,8,24,99,999.0
33,1.0,1.0,1.0,2.0,H,0,1,2,,,,10,11,2019,6.0,2019.0,2,24,26,999.0
33,1.0,1.0,1.0,2.0,W,63,1,29,,,,12,6,2019,6.0,2019.0,2,02,62,0.0
33,1.0,2.0,1.0,2.0,W,47,1,23,,,,8,16,2019,6.0,2019.0,2,02,62,0.0
33,1.0,1.0,1.0,2.0,W,74,1,2,,,,11,15,2018,5.0,2018.0,1,02,99,999.0
33,1.0,1.0,1.0,2.0,W,33,1,23,,,,10,27,2019,1.0,2019.0,6,24,99,999.0
33,1.0,1.0,1.0,2.0,H,23,1,23,,,,1,13,2019,1.0,2019.0,2,07,99,0.0
33,1.0,1.0,1.0,2.0,B,44,1,2,,,,12,4,2019,4.0,2019.0,8,02,99,0.0
33,1.0,1.0,1.0,2.0,W,45,1,2,,,,1,7,2019,2.0,2019.0,2,24,45,999.0
33,1.0,1.0,1.0,2.0,W,27,1,2,,,,1,27,2019,1.0,2019.0,2,24,99,999.0
33,1.0,1.0,1.0,2.0,W,24,1,23,,,,1,17,2019,5.0,2019.0,6,03,99,999.0
33,1.0,1.0,1.0,2.0,H,48,1,25,,,,9,23,2019,2.0,2019.0,2,99,99,999.0
33,1.0,1.0,1.0,2.0,H,40,1,23,,,,10,30,2019,4.0,2019.0,2,13,99,999.0
33,1.0,1.0,1.0,2.0,H,44,1,2,,,,2,5,2019,3.0,2019.0,11,24,99,999.0
34,1.0,1.0,1.0,2.0,B,19,1,23,,,,1,8,2019,3.0,2019.0,2,02,62,0.0
34,1.0,1.0,1.0,2.0,W,51,1,2,,,,8,1,2019,5.0,2019.0,2,16,62,0.0
34,1.0,1.0,1.0,2.0,W,79,1,2,,,,8,6,2019,3.0,2019.0,1,02,62,0.0
34,1.0,1.0,1.0,1.0,B,38,1,22,,,,9,7,2019,7.0,2019.0,6,24,62,0.0
