CO,Vict num,Tot vic,Tot susp,V sex,V race,V age,Crm Stat,VO_1,VO_2,VO_3,VO_4,Inc MO,Inc day,Inc YR,Week day,Death YR,Means of Death,Loc,PE,Spec Circ
34,1.0,1.0,1.0,2.0,B,23,1,23,,,,10,27,2019,1.0,2019.0,2,06,45,0.0
34,1.0,1.0,1.0,2.0,W,85,1,2,,,,12,1,2019,1.0,2019.0,2,24,26,0.0
34,1.0,1.0,1.0,1.0,B,32,1,22,,,,3,2,2019,7.0,2019.0,6,13,62,0.0
34,1.0,1.0,1.0,1.0,H,54,1,22,,,,5,14,2019,3.0,2019.0,2,13,45,0.0
34,1.0,1.0,1.0,2.0,W,63,1,23,,,,5,31,2019,6.0,2019.0,6,16,62,0.0
36,1.0,1.0,1.0,1.0,W,54,1,22,,,,1,30,2019,4.0,2019.0,6,24,62,0.0
36,1.0,1.0,1.0,1.0,W,57,1,22,,,,1,30,2019,4.0,2019.0,6,03,44,0.0
36,1.0,1.0,1.0,1.0,H,20,1,22,,,,2,8,2019,6.0,2019.0,2,99,62,0.0
36,1.0,1.0,1.0,2.0,W,49,1,23,,,,12,2,2019,2.0,2019.0,6,24,62,0.0
36,1.0,1.0,1.0,2.0,H,25,1,23,,,,3,21,2019,5.0,2019.0,2,15,62,0.0
36,1.0,1.0,1.0,2.0,H,58,1,4,,,,6,17,2019,2.0,2019.0,6,02,62,0.0
36,1.0,1.0,1.0,2.0,H,35,1,23,,,,9,2,2019,2.0,2019.0,2,01,99,0.0
36,1.0,1.0,1.0,2.0,H,54,1,2,,,,7,8,2019,2.0,2019.0,2,15,62,0.0
36,1.0,1.0,1.0,2.0,B,35,1,23,,,,8,30,2019,6.0,2019.0,2,00,62,0.0
36,1.0,1.0,1.0,2.0,W,53,1,2,,,,10,5,2019,7.0,2019.0,2,24,62,0.0
37,1.0,1.0,1.0,2.0,F,27,1,23,,,,2,23,2019,7.0,2019.0,2,03,99,0.0
37,1.0,1.0,1.0,1.0,W,62,1,1,,,,9,17,2019,3.0,2019.0,8,02,62,0.0
37,1.0,1.0,1.0,2.0,W,86,1,2,,,,11,28,2019,5.0,2019.0,2,02,62,0.0
37,1.0,1.0,1.0,2.0,H,55,1,23,,,,7,18,2019,5.0,2019.0,0,01,45,0.0
37,1.0,1.0,1.0,2.0,W,19,1,23,,,,2,26,2019,3.0,2019.0,2,02,62,0.0
37,1.0,1.0,1.0,2.0,B,36,1,2,,,,3,4,2019,2.0,2019.0,7,02,62,0.0
37,1.0,1.0,1.0,2.0,D,53,1,2,,,,4,18,2019,5.0,2019.0,7,02,62,0.0
37,1.0,1.0,1.0,2.0,H,25,1,23,,,,10,13,2019,1.0,2019.0,6,02,62,0.0
37,2.0,5.0,1.0,2.0,H,29,1,2,,,,11,16,2019,7.0,2019.0,1,02,62,0.0
37,1.0,1.0,1.0,2.0,H,29,1,23,,,,12,5,2019,5.0,2019.0,4,02,62,0.0
37,1.0,1.0,1.0,2.0,O,59,1,2,,,,4,13,2019,7.0,2019.0,2,02,62,0.0
37,1.0,1.0,1.0,2.0,W,43,1,23,,,,9,20,2019,6.0,2019.0,8,02,62,0.0
38,1.0,1.0,2.0,1.0,W,23,1,29,29.0,,,2,4,2019,2.0,2019.0,10,01,46,172.0
38,1.0,1.0,1.0,2.0,H,63,1,23,,,,6,22,2019,7.0,2019.0,0,02,99,999.0
38,1.0,1.0,1.0,2.0,H,21,1,23,,,,10,24,2019,5.0,2019.0,2,02,62,999.0
38,1.0,1.0,1.0,1.0,W,41,1,22,,,,10,26,2019,7.0,2019.0,15,16,62,999.0
39,1.0,1.0,1.0,2.0,W,59,1,2,,,,5,22,2019,4.0,2019.0,2,02,45,150.0
39,1.0,1.0,1.0,1.0,H,59,1,24,,,,10,30,2019,4.0,2019.0,15,16,62,150.0
39,1.0,1.0,1.0,2.0,H,29,1,23,,,,6,17,2019,2.0,2019.0,2,24,62,0.0
39,1.0,1.0,1.0,2.0,H,18,1,23,,,,6,22,2019,7.0,2019.0,6,03,62,0.0
41,1.0,1.0,1.0,2.0,W,87,1,4,,,,1,5,2019,7.0,2019.0,2,02,99,0.0
41,1.0,1.0,1.0,2.0,F,39,1,23,,,,3,3,2019,1.0,2019.0,6,02,62,140.0
41,1.0,1.0,1.0,2.0,W,74,1,2,,,,6,26,2019,4.0,2019.0,2,24,62,0.0
41,1.0,1.0,1.0,1.0,H,35,1,22,,,,10,7,2019,2.0,2019.0,6,13,62,0.0
42,1.0,1.0,1.0,2.0,H,29,1,23,,,,6,3,2019,2.0,2019.0,25,13,62,0.0
42,1.0,1.0,1.0,2.0,W,83,1,2,,,,6,10,2019,2.0,2019.0,2,02,26,0.0
42,4.0,4.0,1.0,2.0,W,65,1,2,,,,6,21,2019,6.0,2019.0,1,24,26,0.0
43,1.0,1.0,1.0,1.0,H,31,1,22,,,,12,25,2019,4.0,2019.0,15,16,62,0.0
44,1.0,1.0,1.0,2.0,W,61,1,23,,,,1,30,2019,4.0,2019.0,4,24,45,0.0
44,1.0,1.0,1.0,2.0,W,45,1,2,,,,6,16,2019,1.0,2019.0,4,24,62,140.0
44,1.0,1.0,1.0,1.0,W,63,1,1,,,,8,24,2019,7.0,2019.0,6,02,45,0.0
48,1.0,1.0,1.0,2.0,P,50,1,23,,,,4,13,2019,7.0,2019.0,8,03,62,0.0
48,1.0,1.0,1.0,2.0,B,37,1,23,,,,5,29,2019,4.0,2019.0,6,24,62,0.0
49,1.0,1.0,1.0,2.0,W,79,1,2,,,,3,27,2019,4.0,2019.0,2,13,99,0.0
50,1.0,1.0,1.0,2.0,H,25,1,23,,,,4,8,2019,2.0,2019.0,11,16,62,0.0
50,1.0,1.0,1.0,2.0,W,55,1,2,,,,8,18,2019,1.0,2019.0,25,02,26,0.0
52,1.0,1.0,1.0,2.0,W,39,1,2,,,,1,16,2019,4.0,2019.0,2,24,62,0.0
52,1.0,1.0,1.0,1.0,B,55,1,22,,,,6,18,2019,3.0,2019.0,6,03,45,0.0
53,1.0,1.0,1.0,1.0,A,48,1,1,,,,12,4,2019,4.0,2019.0,2,24,62,0.0
54,1.0,1.0,3.0,2.0,H,20,1,23,21.0,21.0,,11,25,2019,2.0,2019.0,2,03,99,0.0
54,1.0,1.0,1.0,1.0,H,21,1,22,,,,10,5,2019,7.0,2019.0,1,24,62,0.0
56,1.0,1.0,1.0,1.0,H,49,1,22,,,,10,21,2019,2.0,2019.0,6,13,62,0.0
56,1.0,1.0,1.0,2.0,H,26,1,23,,,,7,14,2019,1.0,2019.0,3,03,26,0.0
56,1.0,1.0,1.0,1.0,W,70,1,1,,,,3,12,2019,3.0,2019.0,8,24,62,0.0
7,1.0,1.0,1.0,2.0,B,17,1,23,,,,11,26,2019,3.0,2019.0,2,03,62,0.0
10,1.0,1.0,1.0,2.0,H,32,1,23,,,,1,19,2019,7.0,2019.0,8,02,62,999.0
14,1.0,1.0,1.0,2.0,H,69,1,2,,,,7,23,2019,3.0,2019.0,1,19,26,0.0
15,1.0,2.0,1.0,2.0,P,34,1,2,,,,9,23,2019,2.0,2019.0,1,02,45,0.0
30,1.0,1.0,1.0,2.0,O,58,1,2,,,,10,19,2015,2.0,2015.0,8,16,62,0.0
31,3.0,3.0,1.0,2.0,A,46,1,2,,,,10,14,2019,2.0,2019.0,11,02,99,999.0
1,1.0,1.0,1.0,2.0,H,51,1,2,,,,9,6,2020,1.0,2020.0,2,02,62,999.0
1,1.0,1.0,1.0,2.0,H,38,1,2,,,,2,4,2020,3.0,2020.0,6,02,62,140.0
1,1.0,1.0,1.0,2.0,W,47,1,23,,,,4,8,2020,4.0,2020.0,7,13,99,999.0
1,1.0,1.0,1.0,2.0,B,32,1,29,,,,3,31,2020,3.0,2020.0,0,99,62,999.0
1,1.0,1.0,1.0,2.0,B,16,1,23,,,,9,16,2020,4.0,2020.0,2,13,45,999.0
1,1.0,1.0,1.0,1.0,B,34,1,22,,,,5,20,2020,4.0,2020.0,6,99,99,999.0
1,1.0,1.0,1.0,2.0,H,28,1,23,,,,1,1,2020,4.0,2020.0,1,99,99,999.0
3,1.0,1.0,1.0,2.0,W,37,1,23,,,,12,31,2019,3.0,2019.0,4,24,70,0.0
4,1.0,1.0,1.0,1.0,W,22,1,1,,,,11,6,2020,6.0,2020.0,1,24,99,999.0
7,1.0,1.0,1.0,2.0,B,24,1,23,,,,7,27,2020,2.0,2020.0,2,06,62,150.0
7,1.0,1.0,1.0,2.0,H,28,1,23,,,,8,11,2020,3.0,2020.0,2,02,46,999.0
10,1.0,1.0,1.0,2.0,B,57,1,23,,,,7,20,2020,2.0,2020.0,6,02,99,999.0
15,1.0,1.0,1.0,2.0,H,34,1,23,,,,4,12,2020,1.0,2020.0,1,02,62,999.0
15,1.0,1.0,1.0,2.0,B,31,1,23,,,,8,22,2020,7.0,2020.0,2,06,45,999.0
15,1.0,1.0,1.0,2.0,W,58,1,2,,,,12,6,2020,1.0,2020.0,7,24,26,0.0
15,1.0,1.0,1.0,2.0,W,54,1,2,,,,6,30,2020,3.0,2020.0,0,02,62,999.0
16,1.0,1.0,1.0,1.0,W,54,1,29,,,,7,10,2020,6.0,2020.0,6,02,44,999.0
19,1.0,1.0,1.0,2.0,A,34,1,2,,,,6,26,2020,6.0,2020.0,2,24,99,999.0
19,1.0,1.0,1.0,2.0,H,20,1,23,,,,8,3,2020,2.0,2020.0,2,24,99,999.0
19,1.0,1.0,1.0,2.0,A,67,1,2,,,,7,6,2020,2.0,2020.0,8,02,62,0.0
19,1.0,1.0,1.0,2.0,W,86,1,2,,,,9,1,2020,3.0,2020.0,2,02,45,999.0
19,1.0,1.0,1.0,2.0,H,37,1,2,,,,1,1,2020,4.0,2020.0,2,02,62,999.0
19,1.0,1.0,1.0,2.0,W,49,1,23,,,,7,18,2020,7.0,2020.0,2,02,62,0.0
19,1.0,1.0,1.0,2.0,W,48,1,4,,,,7,21,2020,3.0,2020.0,3,24,26,0.0
19,1.0,1.0,1.0,1.0,H,31,1,22,,,,7,29,2020,4.0,2020.0,1,01,45,0.0
19,1.0,1.0,1.0,2.0,H,25,1,23,,,,10,8,2020,5.0,2020.0,2,03,62,0.0
19,1.0,1.0,1.0,1.0,B,37,1,3,,,,1,19,2020,1.0,2020.0,6,24,62,0.0
19,1.0,1.0,1.0,2.0,K,51,1,25,,,,1,22,2020,4.0,2020.0,11,24,62,0.0
19,1.0,1.0,1.0,2.0,W,38,1,23,,,,2,15,2020,7.0,2020.0,8,02,62,0.0
19,1.0,1.0,1.0,2.0,B,58,1,23,,,,5,20,2020,4.0,2020.0,6,16,62,0.0
19,1.0,1.0,1.0,2.0,H,56,1,25,,,,5,14,2020,5.0,2020.0,6,02,62,0.0
19,1.0,1.0,1.0,1.0,A,28,1,22,,,,8,28,2020,6.0,2020.0,2,02,62,0.0
19,1.0,1.0,1.0,1.0,B,50,1,22,,,,9,12,2020,7.0,2020.0,2,01,62,0.0
19,1.0,1.0,1.0,1.0,H,21,1,22,,,,10,6,2020,3.0,2020.0,6,02,62,0.0
19,1.0,1.0,1.0,2.0,H,34,1,23,,,,10,14,2020,4.0,2020.0,2,02,62,0.0
19,1.0,1.0,1.0,2.0,C,79,1,2,,,,11,23,2020,2.0,2020.0,7,24,62,0.0
19,1.0,1.0,1.0,2.0,W,27,1,23,,,,3,16,2020,2.0,2020.0,7,02,62,0.0
19,1.0,1.0,1.0,2.0,B,63,1,2,,,,6,17,2020,4.0,2020.0,6,24,99,0.0
19,1.0,1.0,1.0,2.0,B,34,1,23,,,,10,24,2020,7.0,2020.0,15,02,62,999.0
19,1.0,1.0,1.0,2.0,H,32,1,2,,,,4,18,2020,7.0,2020.0,11,02,62,0.0
19,1.0,1.0,1.0,2.0,B,63,1,23,,,,3,18,2020,4.0,2020.0,6,02,70,0.0
19,1.0,1.0,1.0,2.0,H,28,1,23,,,,10,20,2020,3.0,2020.0,11,13,70,999.0
19,1.0,1.0,1.0,2.0,H,36,1,2,,,,10,16,2020,6.0,2020.0,2,18,62,0.0
19,1.0,1.0,1.0,2.0,H,28,1,23,,,,12,23,2020,4.0,2020.0,1,01,62,0.0
19,1.0,1.0,1.0,2.0,A,26,1,23,,,,4,16,2020,5.0,2020.0,2,02,70,0.0
19,1.0,1.0,1.0,2.0,H,46,1,2,,,,12,22,2020,3.0,2020.0,2,07,62,0.0
19,1.0,1.0,1.0,2.0,H,66,1,2,,,,7,14,2020,3.0,2020.0,13,24,9,178.0
19,1.0,1.0,1.0,2.0,W,51,1,25,,,,3,22,2020,1.0,2020.0,6,02,62,999.0
20,1.0,1.0,1.0,2.0,H,42,1,23,,,,3,27,2020,6.0,2020.0,2,02,45,999.0
20,1.0,1.0,1.0,1.0,W,34,1,1,,,,4,16,2020,5.0,2020.0,4,02,99,999.0
20,1.0,1.0,1.0,2.0,W,32,1,2,,,,7,14,2020,3.0,2020.0,2,16,99,999.0
24,1.0,1.0,1.0,2.0,H,51,1,23,,,,12,14,2020,2.0,2020.0,8,16,99,999.0
25,1.0,1.0,1.0,1.0,J,54,1,22,,,,3,9,2020,2.0,2020.0,6,02,62,0.0
30,1.0,1.0,1.0,2.0,O,55,1,2,,,,4,6,2020,2.0,2020.0,2,02,26,999.0
30,1.0,1.0,1.0,2.0,W,25,1,23,,,,9,2,2020,4.0,2020.0,6,02,62,999.0
30,1.0,1.0,1.0,1.0,W,66,1,1,,,,7,27,2019,7.0,2019.0,2,24,60,0.0
30,1.0,1.0,1.0,2.0,H,45,1,2,,,,1,14,2020,3.0,2020.0,6,02,45,999.0
30,1.0,1.0,1.0,2.0,H,57,1,23,,,,10,26,2020,2.0,2020.0,11,15,62,999.0
30,1.0,1.0,1.0,2.0,B,43,1,2,,,,6,10,2020,4.0,2020.0,1,01,62,0.0
31,1.0,1.0,1.0,2.0,W,45,1,2,,,,3,8,2020,1.0,2020.0,2,24,99,999.0
32,1.0,1.0,1.0,1.0,W,32,1,22,,,,9,16,2020,4.0,2020.0,6,02,70,999.0
33,1.0,1.0,1.0,2.0,B,31,1,23,,,,1,7,2020,3.0,2020.0,6,15,99,999.0
33,1.0,1.0,1.0,2.0,W,59,1,23,,,,6,7,2020,1.0,2020.0,2,02,99,999.0
33,1.0,1.0,1.0,2.0,U,24,1,25,,,,11,7,2020,7.0,2020.0,2,02,99,999.0
33,1.0,1.0,1.0,2.0,W,32,1,23,,,,1,14,2020,3.0,2020.0,1,02,99,999.0
33,1.0,1.0,1.0,2.0,H,32,1,23,,,,10,17,2020,7.0,2020.0,0,03,62,999.0
33,1.0,1.0,1.0,1.0,H,49,1,29,,,,3,12,2016,7.0,2020.0,7,02,99,0.0
33,1.0,1.0,1.0,2.0,W,48,1,23,,,,7,5,2020,1.0,2020.0,2,02,99,999.0
33,1.0,1.0,1.0,1.0,B,53,1,22,,,,3,9,2020,2.0,2020.0,4,02,62,0.0
33,1.0,3.0,1.0,2.0,H,39,1,2,,,,4,6,2020,2.0,2020.0,2,24,99,999.0
33,1.0,1.0,1.0,2.0,B,37,1,2,,,,8,16,2020,1.0,2020.0,2,24,99,999.0
34,1.0,1.0,1.0,2.0,B,23,1,4,,,,7,27,2020,2.0,2020.0,2,15,62,0.0
34,1.0,1.0,1.0,2.0,H,38,1,2,,,,10,28,2020,4.0,2020.0,8,24,62,0.0
34,1.0,1.0,1.0,1.0,H,23,1,22,,,,11,1,2020,1.0,2020.0,2,18,62,0.0
34,1.0,1.0,1.0,1.0,W,29,1,22,,,,11,29,2020,1.0,2020.0,1,24,62,0.0
34,1.0,1.0,1.0,2.0,W,73,1,2,,,,5,26,2020,3.0,2020.0,2,99,62,0.0
34,1.0,1.0,1.0,2.0,B,26,1,2,,,,12,21,2020,2.0,2020.0,1,24,62,0.0
34,1.0,1.0,1.0,2.0,A,32,1,2,,,,1,14,2020,3.0,2020.0,6,13,62,0.0
34,1.0,1.0,1.0,2.0,A,56,1,2,,,,4,6,2020,2.0,2020.0,1,13,26,0.0
34,1.0,1.0,1.0,2.0,A,52,1,23,,,,2,12,2020,4.0,2020.0,8,24,62,0.0
34,1.0,1.0,1.0,2.0,W,52,1,23,,,,1,10,2020,6.0,2020.0,7,02,18,140.0
35,1.0,1.0,1.0,2.0,W,76,1,2,,,,11,26,2020,5.0,2020.0,2,24,99,999.0
36,1.0,1.0,1.0,1.0,W,29,1,22,,,,2,3,2020,2.0,2020.0,2,99,99,0.0
36,1.0,1.0,1.0,2.0,H,35,1,4,,,,3,5,2020,5.0,2020.0,2,16,62,0.0
36,1.0,1.0,1.0,2.0,W,64,1,2,,,,10,23,2020,6.0,2020.0,4,24,62,0.0
36,1.0,1.0,1.0,2.0,W,34,1,2,,,,12,1,2020,3.0,2020.0,3,24,62,0.0
36,1.0,1.0,1.0,1.0,B,41,1,1,,,,10,31,2020,7.0,2020.0,15,16,99,999.0
36,1.0,1.0,1.0,1.0,B,54,1,1,,,,5,25,2020,2.0,2020.0,6,24,99,999.0
36,2.0,2.0,1.0,2.0,B,39,1,23,,,,8,26,2020,4.0,2020.0,2,24,62,0.0
36,1.0,1.0,1.0,2.0,H,20,1,23,,,,10,5,2020,2.0,2020.0,8,15,62,0.0
36,1.0,1.0,1.0,2.0,B,23,1,23,,,,7,3,2020,6.0,2020.0,1,02,62,0.0
36,1.0,1.0,1.0,2.0,W,27,1,23,,,,3,6,2020,6.0,2020.0,6,02,62,0.0
36,1.0,3.0,1.0,2.0,H,43,1,23,,,,4,29,2020,4.0,2020.0,7,24,62,0.0
36,1.0,1.0,1.0,2.0,H,30,1,4,,,,6,17,2020,4.0,2020.0,0,24,62,0.0
36,1.0,1.0,1.0,1.0,W,56,1,29,,,,7,5,2020,1.0,2020.0,6,24,62,0.0
36,1.0,1.0,1.0,2.0,B,29,1,23,,,,10,11,2020,1.0,2020.0,2,24,62,0.0
36,1.0,1.0,1.0,2.0,B,48,1,23,,,,11,3,2020,3.0,2020.0,2,24,62,0.0
36,1.0,1.0,1.0,2.0,A,29,1,2,,,,7,18,2020,7.0,2020.0,6,24,62,0.0
36,1.0,1.0,2.0,2.0,H,23,1,23,30.0,,,10,7,2020,4.0,2020.0,8,24,62,0.0
37,1.0,1.0,1.0,1.0,H,41,1,22,,,,8,7,2020,6.0,2020.0,6,24,62,0.0
37,1.0,1.0,1.0,1.0,W,38,1,29,,,,8,10,2020,2.0,2020.0,6,24,62,0.0
37,1.0,1.0,1.0,2.0,H,31,1,23,,,,11,1,2020,1.0,2020.0,1,02,62,0.0
37,1.0,1.0,1.0,2.0,O,72,1,2,,,,12,14,2020,2.0,2020.0,1,24,62,0.0
37,1.0,1.0,1.0,2.0,O,40,1,23,,,,6,16,2020,3.0,2020.0,0,02,45,999.0
37,1.0,1.0,1.0,2.0,W,89,1,2,,,,8,18,2020,3.0,2020.0,2,15,99,999.0
37,1.0,1.0,1.0,1.0,O,75,1,1,,,,8,10,2019,7.0,2019.0,0,02,26,0.0
37,1.0,2.0,1.0,2.0,F,37,1,23,,,,7,12,2020,1.0,2020.0,1,02,62,0.0
37,1.0,1.0,1.0,2.0,H,19,1,23,,,,7,15,2020,4.0,2020.0,2,02,45,0.0
37,1.0,1.0,1.0,1.0,B,33,1,22,,,,9,18,2020,6.0,2020.0,2,02,62,0.0
37,1.0,1.0,1.0,1.0,B,45,1,22,,,,10,1,2020,5.0,2020.0,7,02,45,0.0
38,1.0,1.0,1.0,1.0,A,26,1,22,,,,3,26,2020,5.0,2020.0,2,01,99,999.0
38,1.0,1.0,1.0,1.0,B,58,1,22,,,,9,18,2020,6.0,2020.0,6,02,62,999.0
38,1.0,1.0,1.0,2.0,A,68,1,2,,,,12,18,2020,6.0,2020.0,11,02,62,0.0
39,1.0,1.0,1.0,1.0,W,61,1,1,,,,2,20,2020,5.0,2020.0,1,02,62,0.0
39,1.0,1.0,1.0,2.0,H,16,1,23,,,,7,20,2020,2.0,2020.0,1,16,99,0.0
39,1.0,1.0,1.0,1.0,W,68,1,1,,,,6,27,2020,7.0,2020.0,1,24,45,0.0
39,1.0,1.0,1.0,2.0,F,45,1,2,,,,8,16,2019,6.0,2019.0,1,24,62,0.0
39,1.0,1.0,1.0,1.0,B,75,1,1,,,,3,11,2020,4.0,2020.0,6,24,62,0.0
39,1.0,1.0,1.0,2.0,H,33,1,23,,,,8,14,2020,6.0,2020.0,1,24,62,0.0
39,1.0,1.0,1.0,2.0,H,90,1,2,,,,8,23,2020,1.0,2020.0,1,24,62,0.0
39,1.0,1.0,1.0,2.0,H,36,1,2,,,,11,1,2020,1.0,2020.0,1,24,99,999.0
41,1.0,1.0,1.0,2.0,H,28,1,23,,,,12,22,2020,3.0,2020.0,6,13,62,0.0
41,1.0,1.0,1.0,2.0,B,56,1,23,,,,9,7,2020,2.0,2020.0,2,06,62,0.0
42,1.0,1.0,1.0,2.0,W,18,1,23,,,,3,25,2020,4.0,2020.0,4,00,99,999.0
42,1.0,1.0,1.0,2.0,H,58,1,2,,,,1,16,2020,5.0,2020.0,2,13,62,0.0
43,1.0,1.0,1.0,2.0,J,26,1,23,,,,2,18,2020,3.0,2020.0,6,24,99,0.0
43,1.0,1.0,1.0,2.0,H,47,1,23,,,,8,17,2020,2.0,2020.0,7,02,62,0.0
43,1.0,1.0,1.0,2.0,H,40,1,23,,,,10,10,2020,7.0,2020.0,2,15,62,0.0
43,1.0,1.0,1.0,2.0,H,56,1,23,,,,1,25,2020,7.0,2020.0,6,02,62,0.0
43,1.0,1.0,1.0,2.0,W,83,1,2,,,,5,28,2020,5.0,2020.0,1,02,26,0.0
44,1.0,1.0,1.0,2.0,H,24,1,2,,,,10,15,2020,5.0,2020.0,7,02,99,999.0
45,1.0,1.0,1.0,2.0,W,62,1,2,,,,8,4,2020,3.0,2020.0,7,02,45,0.0
48,1.0,1.0,1.0,2.0,B,33,1,23,,,,6,29,2020,2.0,2020.0,2,02,62,0.0
48,1.0,2.0,1.0,2.0,B,26,1,23,,,,2,13,2020,5.0,2020.0,2,15,62,0.0
48,1.0,2.0,1.0,2.0,B,53,1,23,,,,4,20,2020,2.0,2020.0,4,03,62,0.0
49,1.0,1.0,1.0,2.0,W,54,1,2,,,,7,2,2020,5.0,2020.0,2,02,62,0.0
49,1.0,1.0,1.0,2.0,W,28,1,23,,,,10,2,2020,6.0,2020.0,7,03,99,999.0
50,1.0,2.0,1.0,2.0,O,34,1,4,,,,6,15,2020,2.0,2020.0,2,02,26,0.0
50,1.0,1.0,1.0,2.0,H,29,1,25,,,,8,13,2020,5.0,2020.0,2,13,99,999.0
50,1.0,1.0,1.0,2.0,A,28,1,23,,,,6,3,2020,4.0,2020.0,6,02,62,999.0
51,1.0,1.0,1.0,2.0,W,37,1,23,,,,7,19,2020,1.0,2020.0,15,19,62,140.0
56,1.0,1.0,1.0,2.0,H,31,1,23,,,,2,27,2020,5.0,2020.0,6,13,62,140.0
56,1.0,1.0,1.0,2.0,W,36,1,23,,,,10,7,2020,4.0,2020.0,7,01,62,0.0
1,1.0,1.0,1.0,2.0,W,80,1,2,,,,7,4,2020,7.0,2020.0,3,02,99,999.0
19,1.0,1.0,1.0,2.0,A,51,1,23,,,,10,8,2020,5.0,2020.0,2,02,62,0.0
30,1.0,1.0,1.0,2.0,W,62,1,2,,,,7,27,2019,7.0,2019.0,2,24,60,0.0
37,1.0,1.0,1.0,1.0,H,63,1,22,,,,12,22,2020,3.0,2020.0,6,02,26,0.0
37,1.0,1.0,1.0,2.0,W,37,1,23,,,,5,31,2020,1.0,2020.0,8,03,17,174.0
40,1.0,1.0,1.0,1.0,W,35,1,1,,,,7,16,2020,5.0,2020.0,2,02,26,0.0
1,1.0,1.0,1.0,1.0,A,40,1,22,,,,12,13,2021,2.0,2021.0,15,16,62,999.0
1,1.0,1.0,1.0,2.0,C,32,1,2,,,,5,3,2021,2.0,2021.0,2,02,99,999.0
7,1.0,1.0,1.0,2.0,H,44,1,23,,,,10,2,2021,7.0,2021.0,6,16,45,0.0
7,1.0,1.0,1.0,1.0,B,60,1,1,,,,7,26,2021,2.0,2021.0,1,02,45,0.0
10,1.0,1.0,1.0,2.0,H,30,1,23,,,,12,9,2021,5.0,2021.0,6,02,99,999.0
10,1.0,1.0,1.0,2.0,W,33,1,25,,,,9,21,2021,3.0,2021.0,1,02,99,999.0
10,1.0,1.0,1.0,1.0,W,67,1,22,,,,12,14,2021,3.0,2021.0,1,02,99,999.0
13,1.0,1.0,1.0,2.0,H,23,1,23,,,,12,24,2021,6.0,2021.0,1,02,70,0.0
