CO,Vict num,Tot vic,Tot susp,V sex,V race,V age,Crm Stat,VO_1,VO_2,VO_3,VO_4,Inc MO,Inc day,Inc YR,Week day,Death YR,Means of Death,Loc,PE,Spec Circ
15,1.0,1.0,1.0,1.0,W,40,1,22,,,,3,14,2021,1.0,2021.0,6,02,62,999.0
15,1.0,1.0,1.0,2.0,A,21,1,23,,,,5,18,2021,3.0,2021.0,6,99,99,999.0
15,1.0,4.0,1.0,2.0,H,42,1,2,,,,7,25,2021,1.0,2021.0,2,02,99,999.0
15,1.0,1.0,1.0,2.0,H,24,1,23,,,,12,5,2021,1.0,2021.0,2,02,62,999.0
15,1.0,1.0,1.0,2.0,W,34,1,23,,,,3,5,2021,6.0,2021.0,8,03,26,0.0
15,1.0,1.0,1.0,2.0,H,51,1,2,,,,5,31,2021,2.0,2021.0,1,02,26,0.0
15,1.0,2.0,1.0,2.0,B,28,1,2,,,,8,6,2021,6.0,2021.0,1,13,45,0.0
15,1.0,1.0,1.0,1.0,H,37,1,1,,,,10,5,2021,3.0,2021.0,1,24,45,0.0
15,1.0,1.0,1.0,2.0,H,56,1,2,,,,11,8,2021,2.0,2021.0,1,24,45,0.0
15,1.0,1.0,1.0,1.0,H,30,1,22,,,,11,17,2021,4.0,2021.0,1,24,45,0.0
16,1.0,2.0,1.0,2.0,W,19,1,23,,,,3,22,2021,2.0,2021.0,6,02,62,140.0
17,1.0,1.0,1.0,2.0,W,56,1,2,,,,4,20,2021,3.0,2021.0,2,24,62,0.0
19,1.0,1.0,1.0,2.0,B,41,1,23,,,,2,27,2021,7.0,2021.0,2,24,62,0.0
19,1.0,1.0,1.0,2.0,H,27,1,23,,,,11,27,2021,7.0,2021.0,6,02,99,999.0
19,1.0,1.0,1.0,2.0,B,34,1,23,,,,7,28,2021,4.0,2021.0,6,02,45,999.0
19,1.0,1.0,1.0,2.0,H,18,1,23,,,,6,5,2021,7.0,2021.0,1,24,62,0.0
19,2.0,2.0,1.0,2.0,C,36,1,2,,,,4,5,2021,2.0,2021.0,2,14,99,999.0
19,1.0,1.0,1.0,2.0,H,28,1,23,,,,9,24,2021,6.0,2021.0,8,02,70,999.0
19,1.0,1.0,1.0,2.0,B,24,1,23,,,,10,23,2021,7.0,2021.0,2,02,62,0.0
19,1.0,1.0,1.0,2.0,W,54,1,23,,,,1,22,2021,6.0,2021.0,6,02,70,999.0
19,1.0,1.0,2.0,2.0,B,41,1,23,40.0,,,5,21,2021,6.0,2021.0,2,13,99,999.0
19,1.0,1.0,1.0,2.0,W,38,1,2,,,,4,15,2021,5.0,2021.0,6,02,70,999.0
19,1.0,1.0,1.0,2.0,H,35,1,4,,,,1,6,2021,4.0,2021.0,2,13,62,0.0
19,1.0,1.0,1.0,2.0,H,19,1,23,,,,4,26,2019,6.0,2019.0,15,03,26,0.0
19,1.0,1.0,1.0,2.0,H,53,1,2,,,,7,14,2021,4.0,2021.0,6,02,45,0.0
19,1.0,1.0,1.0,2.0,B,48,1,23,,,,8,4,2021,4.0,2021.0,7,02,62,0.0
19,1.0,1.0,1.0,2.0,H,49,1,23,,,,8,28,2021,7.0,2021.0,13,99,62,0.0
19,1.0,1.0,1.0,2.0,H,36,1,23,,,,9,4,2021,7.0,2021.0,11,02,62,0.0
19,1.0,1.0,1.0,2.0,H,36,1,23,,,,10,3,2021,1.0,2021.0,6,02,62,0.0
19,1.0,1.0,1.0,2.0,W,61,1,2,,,,10,9,2021,7.0,2021.0,2,02,62,0.0
19,1.0,1.0,1.0,2.0,W,55,1,4,,,,12,22,2021,4.0,2021.0,6,02,62,0.0
19,1.0,1.0,1.0,1.0,B,66,1,22,,,,1,8,2021,6.0,2021.0,11,01,62,0.0
19,1.0,1.0,1.0,1.0,H,55,1,29,,,,1,17,2021,1.0,2021.0,8,16,45,0.0
19,1.0,1.0,1.0,1.0,H,36,1,1,,,,1,18,2021,2.0,2021.0,6,24,62,0.0
19,1.0,1.0,1.0,2.0,H,36,1,2,,,,3,13,2021,7.0,2021.0,6,24,62,0.0
19,1.0,1.0,1.0,1.0,H,59,1,22,,,,2,6,2019,4.0,2021.0,6,99,62,0.0
19,1.0,1.0,1.0,2.0,H,30,1,23,,,,6,23,2021,4.0,2021.0,6,02,62,0.0
19,1.0,1.0,1.0,2.0,B,53,1,23,,,,7,2,2021,6.0,2021.0,25,02,5,177.0
19,1.0,1.0,1.0,2.0,B,31,1,23,,,,7,27,2021,3.0,2021.0,2,02,62,0.0
19,1.0,1.0,1.0,2.0,H,41,1,23,,,,9,4,2021,7.0,2021.0,2,16,44,0.0
19,1.0,1.0,1.0,2.0,B,36,1,4,,,,10,17,2021,1.0,2021.0,2,02,62,0.0
19,1.0,1.0,1.0,2.0,B,53,1,23,,,,10,20,2021,4.0,2021.0,2,16,62,150.0
19,1.0,1.0,1.0,2.0,B,30,1,23,,,,11,9,2021,3.0,2021.0,5,16,62,0.0
19,1.0,1.0,1.0,2.0,B,39,1,4,,,,11,10,2021,4.0,2021.0,7,02,62,0.0
26,1.0,1.0,1.0,2.0,W,58,1,23,,,,2,19,2021,6.0,2021.0,1,02,5,177.0
27,1.0,1.0,1.0,2.0,H,57,1,23,,,,2,17,2021,4.0,2021.0,6,02,62,0.0
27,1.0,1.0,1.0,1.0,H,19,1,29,,,,10,5,2021,3.0,2021.0,2,16,3,171.0
30,1.0,1.0,1.0,2.0,W,24,1,23,,,,12,31,2020,5.0,2020.0,6,13,99,0.0
30,1.0,1.0,1.0,2.0,H,50,1,23,,,,6,14,2021,2.0,2021.0,6,01,62,140.0
30,1.0,1.0,1.0,2.0,W,55,1,2,,,,5,1,2021,7.0,2021.0,2,24,26,0.0
30,1.0,1.0,1.0,1.0,H,38,1,1,,,,1,21,2021,5.0,2021.0,6,24,70,0.0
30,1.0,1.0,1.0,1.0,H,51,1,1,,,,7,6,2021,3.0,2021.0,7,24,99,999.0
30,1.0,1.0,1.0,2.0,H,48,1,23,,,,2,26,2021,6.0,2021.0,7,07,62,0.0
30,1.0,1.0,1.0,2.0,A,33,1,2,,,,5,4,2021,3.0,2021.0,6,02,62,0.0
33,1.0,1.0,2.0,2.0,W,17,1,23,21.0,,,2,24,2021,4.0,2021.0,10,02,26,999.0
33,1.0,1.0,2.0,2.0,W,34,1,23,40.0,,,12,18,2019,4.0,2019.0,0,18,99,999.0
33,1.0,1.0,1.0,2.0,B,42,1,23,,,,7,5,2021,2.0,2021.0,2,03,99,999.0
33,1.0,1.0,1.0,2.0,W,68,1,2,,,,1,4,2021,2.0,2021.0,2,24,99,999.0
33,1.0,1.0,1.0,1.0,W,52,1,22,,,,11,30,2020,2.0,2020.0,0,02,62,999.0
33,1.0,1.0,1.0,2.0,H,37,1,2,,,,4,10,2021,7.0,2021.0,2,02,99,999.0
33,1.0,1.0,1.0,1.0,H,25,1,22,,,,6,8,2021,3.0,2021.0,6,06,45,999.0
33,1.0,1.0,1.0,2.0,H,20,1,23,,,,7,22,2021,5.0,2021.0,2,24,45,999.0
33,1.0,1.0,1.0,1.0,H,28,1,22,,,,7,4,2021,1.0,2021.0,6,24,99,999.0
33,1.0,1.0,1.0,2.0,W,48,1,2,,,,5,19,2021,4.0,2021.0,1,02,26,0.0
33,1.0,1.0,1.0,2.0,W,39,1,23,,,,11,7,2021,1.0,2021.0,6,02,99,999.0
33,1.0,1.0,1.0,2.0,H,30,1,23,,,,3,18,2021,5.0,2021.0,6,15,99,999.0
34,1.0,1.0,1.0,1.0,W,59,1,24,,,,1,21,2021,5.0,2021.0,2,24,62,0.0
34,1.0,1.0,1.0,2.0,W,23,1,23,,,,3,22,2021,2.0,2021.0,1,03,62,0.0
34,1.0,1.0,1.0,2.0,B,42,1,23,,,,7,20,2021,3.0,2021.0,2,24,62,0.0
34,1.0,1.0,1.0,2.0,W,43,1,23,,,,1,25,2021,2.0,2021.0,7,01,62,0.0
34,1.0,1.0,1.0,2.0,W,37,1,2,,,,12,28,2021,3.0,2021.0,2,24,62,0.0
34,1.0,1.0,1.0,1.0,W,68,1,22,,,,3,16,2021,3.0,2021.0,6,24,62,0.0
34,1.0,1.0,1.0,2.0,H,56,1,2,,,,7,23,2021,6.0,2021.0,2,03,62,999.0
34,1.0,1.0,1.0,1.0,W,59,1,22,,,,2,4,2021,5.0,2021.0,6,13,62,0.0
34,1.0,1.0,1.0,2.0,W,19,1,23,,,,7,9,2021,6.0,2021.0,6,13,99,0.0
34,1.0,1.0,1.0,1.0,W,31,1,22,,,,9,22,2021,4.0,2021.0,2,13,62,0.0
34,1.0,1.0,1.0,2.0,H,36,1,2,,,,8,15,2021,1.0,2021.0,6,02,62,999.0
36,1.0,1.0,1.0,2.0,W,50,1,23,,,,5,21,2021,6.0,2021.0,6,18,62,0.0
36,1.0,1.0,1.0,2.0,W,61,1,2,,,,12,29,2021,4.0,2021.0,2,24,62,0.0
36,1.0,1.0,1.0,2.0,B,40,1,2,,,,4,5,2021,2.0,2021.0,11,02,62,0.0
36,1.0,1.0,1.0,1.0,H,39,1,22,,,,2,12,2021,6.0,2021.0,6,16,62,0.0
36,1.0,1.0,1.0,2.0,H,26,1,23,,,,10,9,2021,7.0,2021.0,6,02,62,0.0
36,1.0,1.0,1.0,2.0,V,49,1,2,,,,9,18,2021,7.0,2021.0,25,24,62,0.0
36,1.0,1.0,1.0,2.0,B,38,1,23,,,,9,12,2021,1.0,2021.0,8,16,99,999.0
38,1.0,1.0,1.0,2.0,B,40,1,2,,,,12,12,2021,1.0,2021.0,2,02,62,999.0
39,1.0,1.0,1.0,2.0,B,24,1,23,,,,10,4,2021,2.0,2021.0,11,02,62,0.0
41,1.0,1.0,1.0,2.0,H,26,1,2,,,,11,6,2021,7.0,2021.0,2,03,62,999.0
41,1.0,1.0,1.0,2.0,O,43,1,2,,,,5,23,2021,1.0,2021.0,11,24,62,0.0
42,1.0,1.0,1.0,2.0,H,38,1,2,,,,2,28,2021,1.0,2021.0,2,24,45,999.0
43,1.0,1.0,1.0,2.0,H,53,1,2,,,,10,27,2021,4.0,2021.0,15,16,62,140.0
43,1.0,1.0,1.0,1.0,B,24,1,22,,,,4,23,2021,6.0,2021.0,6,01,62,0.0
43,1.0,2.0,1.0,2.0,W,47,1,2,,,,1,20,2021,4.0,2021.0,6,02,26,0.0
44,1.0,1.0,1.0,2.0,W,65,1,2,,,,8,19,2021,5.0,2021.0,11,02,62,0.0
44,1.0,1.0,1.0,2.0,W,34,1,23,,,,7,1,2021,5.0,2021.0,6,02,62,0.0
44,1.0,1.0,1.0,2.0,H,32,1,23,,,,7,13,2021,3.0,2021.0,6,02,62,0.0
44,1.0,1.0,1.0,2.0,H,84,1,2,,,,12,24,2021,6.0,2021.0,6,24,62,0.0
48,1.0,1.0,1.0,1.0,B,26,1,22,,,,6,17,2021,5.0,2021.0,2,03,45,999.0
48,1.0,1.0,1.0,2.0,H,36,1,2,,,,7,8,2021,5.0,2021.0,6,24,62,0.0
50,1.0,1.0,1.0,2.0,H,29,1,2,,,,4,12,2021,2.0,2021.0,1,00,26,172.0
50,1.0,1.0,1.0,2.0,W,31,1,23,,,,11,19,2021,6.0,2021.0,1,24,44,0.0
54,1.0,1.0,1.0,1.0,H,22,1,22,,,,3,14,2021,1.0,2021.0,2,02,62,999.0
54,1.0,1.0,1.0,2.0,A,24,1,23,,,,8,29,2021,1.0,2021.0,1,06,62,0.0
56,1.0,1.0,1.0,2.0,H,27,1,4,,,,5,21,2021,6.0,2021.0,6,02,45,999.0
56,1.0,1.0,1.0,2.0,H,57,1,2,,,,1,11,2021,2.0,2021.0,1,02,62,0.0
56,1.0,1.0,1.0,2.0,H,24,1,23,,,,12,24,2021,6.0,2021.0,7,02,62,999.0
56,1.0,1.0,1.0,2.0,W,91,1,2,,,,11,13,2021,7.0,2021.0,1,02,62,999.0
58,1.0,1.0,1.0,2.0,W,44,1,2,,,,3,10,2021,4.0,2021.0,6,13,62,999.0
10,,,,2.0,L,41,1,4,,,,3,23,2021,,,1,RA,40,999.0
10,,,,2.0,B,21,1,23,,,,4,9,2021,,,2,RA,45,999.0
16,,,,2.0,H,59,1,2,,,,10,24,2021,,,8,RA,62,999.0
19,,,,2.0,W,54,1,2,,,,9,4,2021,,,1,RB,62,999.0
19,,,,2.0,W,89,1,23,,,,12,14,2021,,,8,RA,62,999.0
22,,,,1.0,W,31,1,22,,,,4,22,2021,,,1,01,26,999.0
27,,,,2.0,W,46,1,2,,,,7,5,2021,,,1,RA,62,999.0
27,,,,2.0,W,88,1,2,,,,11,29,2021,,,2,99,99,999.0
33,,,,2.0,W,75,1,2,,,,7,7,2021,,,2,RA,99,999.0
37,,,,1.0,B,32,1,22,,,,6,9,2021,,,8,01,62,999.0
37,,,,1.0,H,47,1,22,,,,6,18,2021,,,8,RA,99,999.0
37,,,,2.0,A,28,1,25,,,,10,21,2021,,,5,RA,40,999.0
39,,,,2.0,H,58,1,2,,,,5,4,2021,,,6,RA,40,999.0
39,,,,1.0,H,27,1,22,,,,7,2,2021,,,2,RA,62,999.0
39,,,,1.0,H,47,1,22,,,,9,24,2021,,,6,RA,62,999.0
39,,,,2.0,H,35,1,23,,,,11,5,2021,,,2,16,62,999.0
39,,,,2.0,H,20,1,23,,,,6,3,2021,,,2,RC,62,999.0
52,,,,2.0,H,29,1,22,,,,4,21,2021,,,6,RA,62,999.0
1,1.0,1.0,1.0,1.0,H,27,1,22,,,,7,4,2022,2.0,2022.0,2,03,62,999.0
1,1.0,1.0,1.0,2.0,H,22,1,23,,,,9,7,2022,4.0,2022.0,2,16,62,999.0
10,1.0,1.0,1.0,2.0,W,77,1,2,,,,5,28,2022,7.0,2022.0,2,15,99,999.0
10,1.0,1.0,1.0,2.0,H,21,1,23,,,,10,2,2022,1.0,2022.0,2,02,99,999.0
14,1.0,1.0,1.0,2.0,W,69,1,2,,,,8,1,2022,2.0,2022.0,3,02,99,999.0
15,1.0,1.0,1.0,2.0,H,21,1,23,,,,5,20,2022,6.0,2022.0,6,02,26,999.0
15,1.0,1.0,1.0,1.0,B,30,1,22,,,,6,3,2022,6.0,2022.0,2,02,62,999.0
15,1.0,1.0,1.0,2.0,H,27,1,2,,,,9,9,2022,6.0,2022.0,2,02,62,999.0
15,1.0,1.0,1.0,1.0,H,37,1,22,,,,11,10,2022,5.0,2022.0,2,16,99,999.0
15,1.0,1.0,1.0,2.0,H,37,1,23,,,,8,12,2022,6.0,2022.0,1,16,26,0.0
19,1.0,1.0,1.0,2.0,H,59,1,23,,,,3,30,2022,4.0,2022.0,6,01,99,999.0
19,1.0,1.0,1.0,2.0,B,40,1,23,,,,4,16,2022,7.0,2022.0,2,02,70,0.0
19,1.0,1.0,1.0,2.0,H,45,1,23,,,,9,30,2022,6.0,2022.0,6,02,70,999.0
19,1.0,1.0,1.0,1.0,H,25,1,22,,,,10,23,2022,1.0,2022.0,6,24,99,999.0
19,1.0,1.0,1.0,2.0,B,25,1,23,,,,3,27,2022,1.0,2022.0,2,13,62,999.0
19,1.0,1.0,1.0,2.0,H,37,1,23,,,,5,24,2022,3.0,2022.0,2,02,70,999.0
19,1.0,1.0,1.0,2.0,B,60,1,23,,,,7,12,2022,3.0,2022.0,1,02,62,999.0
19,1.0,1.0,1.0,2.0,B,49,1,2,,,,8,11,2022,5.0,2022.0,6,02,62,140.0
19,1.0,1.0,1.0,2.0,H,27,1,23,,,,1,1,2022,7.0,2022.0,2,24,70,0.0
19,1.0,1.0,1.0,2.0,W,49,1,2,,,,5,29,2022,1.0,2022.0,2,24,62,0.0
19,1.0,1.0,1.0,2.0,B,29,1,23,,,,7,8,2022,6.0,2022.0,2,24,62,0.0
19,1.0,1.0,1.0,2.0,H,40,1,23,,,,8,7,2022,1.0,2022.0,6,06,62,0.0
19,1.0,1.0,1.0,2.0,H,49,1,2,,,,11,17,2022,5.0,2022.0,6,02,62,0.0
19,1.0,1.0,1.0,1.0,B,22,1,22,,,,2,1,2022,3.0,2022.0,7,16,62,0.0
19,1.0,1.0,1.0,1.0,W,36,1,22,,,,2,21,2022,2.0,2022.0,1,24,62,0.0
19,1.0,1.0,1.0,2.0,H,32,1,2,,,,2,27,2022,1.0,2022.0,6,24,62,0.0
19,1.0,1.0,1.0,2.0,H,39,1,2,,,,4,27,2022,4.0,2022.0,2,02,62,0.0
19,1.0,1.0,1.0,1.0,W,52,1,22,,,,6,1,2022,4.0,2022.0,7,13,62,0.0
19,1.0,1.0,1.0,1.0,B,33,1,22,,,,6,5,2022,1.0,2022.0,2,02,62,0.0
19,1.0,1.0,1.0,2.0,H,28,1,23,,,,6,8,2022,4.0,2022.0,2,02,62,0.0
19,1.0,1.0,1.0,2.0,B,34,1,23,,,,6,16,2022,5.0,2022.0,2,16,62,0.0
19,1.0,1.0,1.0,2.0,B,50,1,23,,,,6,28,2022,3.0,2022.0,2,02,62,0.0
19,1.0,1.0,1.0,1.0,B,38,1,22,,,,8,15,2022,2.0,2022.0,2,13,45,0.0
19,1.0,1.0,1.0,1.0,H,37,1,22,,,,8,20,2022,7.0,2022.0,6,02,62,0.0
19,1.0,1.0,1.0,1.0,O,70,1,22,,,,10,8,2022,7.0,2022.0,7,16,45,0.0
19,1.0,1.0,1.0,2.0,B,46,1,23,,,,11,14,2022,2.0,2022.0,2,13,62,0.0
19,1.0,1.0,1.0,1.0,H,31,1,22,,,,12,17,2022,7.0,2022.0,17,13,45,10.0
30,1.0,1.0,1.0,2.0,W,80,1,2,,,,9,25,2022,1.0,2022.0,9,02,26,190.0
31,1.0,1.0,1.0,1.0,W,60,1,22,,,,12,18,2022,1.0,2022.0,2,02,99,999.0
33,1.0,1.0,1.0,2.0,W,84,1,2,,,,7,14,2022,5.0,2022.0,2,15,99,999.0
33,1.0,1.0,1.0,1.0,H,31,1,1,,,,8,7,2022,1.0,2022.0,2,02,99,999.0
33,1.0,1.0,1.0,2.0,H,48,1,2,,,,3,1,2022,3.0,2022.0,6,02,45,999.0
33,1.0,1.0,1.0,1.0,B,34,1,1,,,,12,23,2022,6.0,2022.0,2,02,99,999.0
33,1.0,1.0,1.0,2.0,A,18,1,23,,,,3,16,2022,4.0,2022.0,11,02,26,999.0
33,1.0,1.0,1.0,2.0,H,25,1,23,,,,7,5,2022,3.0,2022.0,2,02,62,999.0
33,1.0,1.0,1.0,2.0,Z,57,1,23,,,,11,1,2022,3.0,2022.0,4,02,99,999.0
33,1.0,2.0,1.0,2.0,A,32,1,2,,,,7,15,2022,6.0,2022.0,6,06,40,999.0
33,1.0,1.0,1.0,2.0,W,74,1,2,,,,8,19,2022,6.0,2022.0,2,02,62,999.0
34,1.0,1.0,1.0,2.0,H,38,1,23,,,,1,14,2022,6.0,2022.0,2,24,62,0.0
34,1.0,1.0,1.0,1.0,B,55,1,22,,,,12,18,2022,1.0,2022.0,13,24,45,0.0
34,1.0,1.0,1.0,2.0,H,40,1,2,,,,1,5,2022,4.0,2022.0,2,06,62,0.0
34,1.0,1.0,1.0,2.0,W,62,1,2,,,,3,7,2022,2.0,2022.0,2,13,62,0.0
34,1.0,1.0,1.0,2.0,W,17,1,23,,,,4,25,2022,2.0,2022.0,8,13,26,0.0
34,1.0,1.0,1.0,2.0,B,22,1,23,,,,8,3,2022,4.0,2022.0,2,04,62,0.0
36,1.0,1.0,1.0,1.0,W,56,1,22,,,,8,7,2022,1.0,2022.0,1,24,62,0.0
36,1.0,1.0,1.0,2.0,H,31,1,2,,,,11,25,2022,6.0,2022.0,7,19,62,0.0
36,1.0,1.0,1.0,2.0,A,40,1,2,,,,9,28,2022,4.0,2022.0,25,24,62,0.0
36,1.0,1.0,1.0,2.0,H,28,1,23,,,,1,22,2022,7.0,2022.0,2,24,62,0.0
36,1.0,1.0,1.0,2.0,H,30,1,23,,,,3,30,2022,4.0,2022.0,2,02,62,0.0
36,1.0,1.0,1.0,1.0,B,26,1,22,,,,5,6,2022,6.0,2022.0,6,24,62,0.0
36,1.0,1.0,1.0,2.0,B,34,1,23,,,,5,20,2022,6.0,2022.0,2,24,62,0.0
36,1.0,1.0,1.0,2.0,B,23,1,23,,,,3,26,2022,7.0,2022.0,2,16,45,0.0
36,1.0,1.0,1.0,2.0,H,45,1,2,,,,8,12,2022,6.0,2022.0,2,24,62,0.0
36,1.0,1.0,1.0,1.0,O,42,1,22,,,,8,23,2022,3.0,2022.0,7,24,62,0.0
36,1.0,1.0,1.0,1.0,W,64,1,1,,,,12,23,2022,6.0,2022.0,2,24,62,0.0
36,1.0,1.0,1.0,2.0,B,25,1,23,,,,12,8,2022,5.0,2022.0,1,15,62,0.0
36,1.0,1.0,1.0,2.0,W,75,1,2,,,,6,18,2022,7.0,2022.0,2,24,62,0.0
36,1.0,1.0,1.0,2.0,W,37,1,23,,,,7,20,2022,4.0,2022.0,1,24,62,0.0
36,1.0,1.0,1.0,2.0,H,21,1,23,,,,5,26,2022,5.0,2022.0,1,16,62,0.0
38,1.0,1.0,1.0,1.0,B,41,1,22,,,,11,25,2022,6.0,2022.0,6,02,62,0.0
39,1.0,1.0,1.0,2.0,W,57,1,2,,,,3,20,2022,1.0,2022.0,2,02,62,0.0
39,1.0,1.0,1.0,2.0,H,47,1,2,,,,6,4,2022,7.0,2022.0,2,99,62,0.0
40,1.0,1.0,1.0,1.0,W,74,1,1,,,,10,7,2022,6.0,2022.0,6,02,99,999.0
42,1.0,1.0,1.0,2.0,H,32,1,2,,,,9,29,2022,5.0,2022.0,15,16,62,0.0
43,1.0,1.0,1.0,2.0,F,35,1,23,,,,1,2,2022,1.0,2022.0,6,06,62,0.0
43,1.0,1.0,1.0,1.0,H,36,1,22,,,,5,16,2022,2.0,2022.0,2,03,62,0.0
43,1.0,2.0,1.0,2.0,H,29,1,2,,,,6,12,2022,1.0,2022.0,2,06,62,0.0
43,1.0,1.0,1.0,1.0,J,73,1,1,,,,6,25,2022,7.0,2022.0,13,02,9,178.0
48,1.0,1.0,1.0,2.0,O,54,1,2,,,,1,29,2022,7.0,2022.0,2,24,62,0.0
48,1.0,1.0,1.0,2.0,B,57,1,23,,,,6,10,2022,6.0,2022.0,6,03,5,177.0
49,1.0,1.0,1.0,2.0,W,69,1,25,,,,1,13,2022,5.0,2022.0,1,13,62,0.0
54,1.0,1.0,1.0,1.0,W,65,1,1,,,,3,6,2022,1.0,2022.0,4,02,99,999.0
54,1.0,1.0,1.0,2.0,W,75,1,2,,,,3,17,2022,5.0,2022.0,1,02,99,999.0
56,1.0,1.0,1.0,2.0,W,58,1,2,,,,11,29,2022,3.0,2022.0,1,02,62,999.0
56,1.0,1.0,1.0,2.0,O,63,1,4,,,,1,25,2022,3.0,2022.0,1,13,45,140.0
56,1.0,1.0,1.0,2.0,H,25,1,2,,,,11,10,2022,5.0,2022.0,6,13,62,140.0
57,1.0,1.0,1.0,2.0,H,51,1,2,,,,11,13,2022,1.0,2022.0,1,02,62,999.0
7,,,,2.0,B,30,1,23,,,,1,29,2022,,,15,RA,99,999.0
7,,,,2.0,F,23,1,23,,,,1,26,2022,,,0,RA,62,999.0
9,,,,2.0,X,56,1,23,,,,9,10,2022,,,2,RA,99,999.0
9,,,,2.0,W,35,1,23,,,,10,3,2022,,,2,RA,62,999.0
9,,,,2.0,W,53,1,2,,,,10,19,2022,,,0,RB,99,999.0
10,,,,2.0,Z,36,1,23,,,,1,11,2022,,,2,99,62,999.0
10,,,,1.0,H,47,1,24,,,,1,8,2022,,,1,RA,70,999.0
10,,,,1.0,H,28,1,22,,,,7,21,2022,,,0,RA,99,999.0
10,,,,2.0,H,20,1,23,,,,8,21,2022,,,1,01,26,999.0
10,,,,1.0,B,20,1,23,,,,8,27,2022,,,1,RB,45,999.0
12,,,,2.0,W,28,1,23,,,,4,3,2022,,,11,RB,62,999.0
15,,,,1.0,W,24,1,22,,,,12,4,2022,,,2,RA,45,999.0
15,,,,2.0,H,23,1,23,,,,3,22,2022,,,15,17,26,999.0
16,,,,2.0,H,32,1,23,,,,3,6,2022,,,2,RA,62,999.0
19,,,,2.0,H,23,1,23,,,,6,5,2022,,,2,RA,62,999.0
19,,,,2.0,H,20,1,23,,,,8,12,2022,,,6,16,99,999.0
19,,,,1.0,H,25,1,22,,,,4,11,2022,,,7,16,26,999.0
19,,,,1.0,H,28,1,22,,,,2,9,2022,,,2,16,99,999.0
19,,,,2.0,H,22,1,23,,,,12,27,2022,,,0,01,99,999.0
